Timestamp,RPM,Speed,Throttle,BrakePressure,Gear,OilPressure,EngineTemp,BatteryVoltage,EngineOn
7270,7000,20,65,100,5,90,111,140,1
7280,7000,20,60,100,5,90,111,140,1
7290,7000,20,55,100,5,90,111,140,1
7300,7000,20,50,100,5,90,111,140,1
7310,7000,20,45,100,5,90,111,140,1
7320,7000,20,40,100,5,90,111,140,1
7330,7000,20,35,100,5,90,111,140,1
7340,7000,20,30,100,5,90,111,140,1
7350,7000,20,25,100,5,90,111,140,1
7360,7000,20,20,100,5,90,111,140,1
7370,7000,20,15,100,5,90,111,140,1
7380,7000,20,10,100,5,90,111,140,1
7390,7000,20,5,100,5,90,111,140,1
7400,6900,20,0,100,5,89,111,140,1
7410,6800,20,0,100,5,88,111,140,1
7420,6700,20,0,100,5,87,111,140,1
7430,6600,20,0,100,5,86,111,140,1
7440,6500,20,0,100,5,85,111,140,1
7450,6400,20,0,100,5,84,111,140,1
7460,6300,20,0,100,5,83,111,140,1
7470,6200,20,0,100,5,82,111,140,1
7480,6100,20,0,100,5,81,111,140,1
7490,6000,20,0,100,5,80,111,140,1
7500,5900,20,0,100,5,79,111,140,1
